col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,y
-0.3457657724731863,0.9859957620515448,-0.8186639910769563,0.201325569059191,-0.0265814600293616,0.2769295347010523,-0.187452439803527,0.2993956336222948,-0.334219071804554,0
-0.6053578477488595,1.5637515766354262,1.493037908829633,-0.3655328790907173,-0.2256008606739062,0.1133793486785193,-0.0699581450058503,-0.3747561207898272,-0.5404347618529083,0
-0.3096706942052265,1.6455577009891509,-0.5072071435853239,0.3909245087545832,0.2462212057536071,0.9215664599119274,0.0297925153241797,0.4825359104081035,-0.2026156914252284,0
-0.5387254105780628,1.7682669094907353,1.7006758038527283,-0.2787189230591775,-0.1045282029466104,0.6786513499220961,0.1652295634959747,-0.3408767890870463,-0.4173446552951959,0
-0.56160530250247,1.1802853238698887,1.2854000138065382,-0.3457415552891018,-0.2187211405238396,0.1234000978217864,-0.0740091264722908,-0.348258329547525,-0.5080798018572356,0
-0.5255681992523842,0.4389172459312265,-0.1680652513551288,-0.3788472319591651,-0.2627880311518409,-0.1120777900170181,-0.3164985529457127,-0.3270914512073967,-0.5020365897866698,0
-0.65805725413724,0.3519982214116874,-0.6110260960538612,-0.6105002487971317,-0.3323305159931812,-0.3241933264821925,-0.4900855788726262,-0.5606425619944223,-0.6325567363150255,0
-0.6777508011734276,0.4951589573398702,0.724777704183966,-0.5215434913848402,-0.3016861606343254,-0.1843815435906502,-0.4455969665583349,-0.4657844980677012,-0.6308172197682776,0
-0.4187870236706286,1.3617926865393586,1.0985259072943545,-0.0314829213925552,0.0459757930118544,0.8978423996846858,0.1124146142887582,-0.0143420969530846,-0.2730040607535136,0
-0.4814215146111775,1.4563810246892892,1.4584315979494402,-0.0958265765130285,-0.0663539966977883,0.5146210102549093,0.0453932420438918,-0.0750207726853625,-0.3323147272210478,0
-0.4987459482755847,2.895657682954176,1.8114160224628957,0.3435849139918714,0.1777692811268535,0.7765585646631032,-0.0970594260217379,0.4435091231287819,-0.3978051259533993,0
-0.3788075613681506,1.568864462153909,-0.6317898845647727,0.1512741724229136,0.1343409139696824,0.9165048905224596,0.0183697992799587,0.2247467091151693,-0.2740415411469151,0
-0.4603921079476916,1.3515669155023933,-0.5348921982378658,-0.366863080355163,-0.1327924524899911,0.7264355638598398,0.0668285391674963,-0.4254131452531134,-0.3755776586382793,0
-0.5561266326624494,2.343466281315376,1.361533911622533,-0.0938554650678233,-0.0146188879473922,0.7495813059382184,0.0027552200025445,-0.0631096927832317,-0.4464640711487568,0
-0.3979060097102249,1.6123239597663463,0.1918404392999572,0.3334664964086881,0.0433048412531074,0.3687363285976683,-0.1300105437624654,0.4364585354654565,-0.3545826822054092,0
-0.5253989231439034,3.4887521394461736,0.8839667560436079,0.2902457202296656,0.1471238109354627,0.750974109488764,-0.062455517640974,0.3866926975502457,-0.4386156715445748,0
-0.6859884988837347,1.279986547538302,-0.7563726156302424,-0.5800840303700106,-0.2904723809982332,0.0406896260549499,-0.3784664227894121,-0.553455151706575,-0.6341061543346188,0
-0.6453373100513375,1.0243423887928316,0.5171397992468917,-0.4921582544382027,-0.2322888916532216,0.3367287890853688,-0.29677522602835,-0.4671172053458831,-0.5577475747311572,0
-0.6120210914659391,1.530517835412622,1.7075970699943583,0.2035142842459415,-0.0881344482994385,0.060955596657577,-0.4913283522332544,0.3355690765916633,-0.4581641691471381,0
-0.6527004001196766,1.267204333742096,3.500204237300199,0.0226561841827618,-0.0970070338096027,0.2134601261773128,-0.4769624361732166,0.1390634110854736,-0.4807997342016678,0
-0.3788075613681506,1.0626890008867869,0.7939903358583313,-0.2416020580026299,-0.231453326398679,-0.1015038695922185,0.2616328021448793,-0.326731584401241,-0.3525638638423918,0
-0.7639430482153556,-0.9696821138700976,-0.2026715622353216,-0.8415786217304698,-0.3884377314264354,-0.7972617725604758,-0.7548414213473242,-0.7728770228006684,-0.781536037917076,1
-0.7827910802644981,-1.4656318041002547,-0.2372778830294939,-0.8529547417884811,-0.3922190388190937,-0.8864086820338549,-0.8326514012607723,-0.7705584475094334,-0.8031071735511154,1
-0.7186329909392138,1.009003732237384,-0.3272543032147705,-0.67228094539821,-0.3298193231002312,-0.1645453782608407,-0.4104340551282408,-0.665107658635654,-0.6824520256397263,1
-0.5751647623905695,0.027330137461367,-0.2372778830294939,-0.6426605568314695,-0.3390028215392972,-0.3405470860632448,-0.3914137226638172,-0.631290075986643,-0.5634691647128425,1
-0.7209065220788459,-1.1741974467254066,-0.4726008327051309,-0.6425713973176578,-0.3758951150804764,-0.7689064095350305,-0.8076695045336625,-0.5480335178870109,-0.7202911663737963,1
-0.6987963211593998,-0.7242637115142603,-1.0678294631218748,-0.6968157783685962,-0.3715063643956208,-0.666341413315083,-0.7148412420238688,-0.6116315638468437,-0.7151863122788241,1
-0.7119697472221342,-0.7626103382555472,-1.289309880514251,-0.702457589966898,-0.361350114307386,-0.5185765218293907,-0.711504539548532,-0.6146737592618003,-0.7009764013515418,1
-0.7786021843929309,-1.207431187948211,0.0257301212986851,-0.7806872370575069,-0.3847158731205888,-0.7853868130971672,-0.7992158795052593,-0.6969303205192101,-0.7803461571371434,1
-0.5720416291634611,-0.8214084924234325,-0.2995692485622286,-0.5319144079920204,-0.3407496737604959,-0.5132401468094826,-0.590635801120891,-0.4440730623614305,-0.5775501082684261,1
-0.6826514748669836,-0.420047154990538,-1.0885932516327863,-0.6676130757361317,-0.3577786615002372,-0.5249968781805284,-0.6829899665008364,-0.5875227669406085,-0.6896365604924132,1
-0.5898724518926678,-0.4123778267128143,-0.4033882010307658,-0.5556924561099666,-0.3225269084497308,-0.3163981757677623,-0.5725245788223212,-0.4808770462964581,-0.560308462738664,1
-0.8314784182106321,0.8326092550863972,0.4825334883666987,-0.8075412121246915,-0.3781688516609184,-0.6146747090429818,-0.5495482067637011,-0.8088045922892071,-0.820466429894956,1
-0.6435990040965448,-0.1516207824488613,-0.7840576702827843,-0.6632590861009889,-0.3456749804527054,-0.3821776087714355,-0.5723182037259701,-0.6039852800456008,-0.6253127504237466,1
-0.838571377846648,0.7712546581592705,0.0395726436679664,-0.7984677487953734,-0.3742088525691307,-0.5512565120293789,-0.6119566260346395,-0.7623964009843388,-0.8240869669104987,1
-0.8532305140242233,0.0068785953874369,-0.6802387277282261,-0.9000610566598668,-0.3928480869553002,-0.8556666257086036,-0.7071316742302657,-0.8819010052117403,-0.8562740906187859,1
-0.8079204567480816,0.7431338024549486,0.9739431762288846,-0.7847657591805663,-0.3701894357205918,-0.5030065148844246,-0.4895363763176559,-0.8065741808964197,-0.7831488260628153,2
-0.7852654281100107,0.2778614106883549,0.8978092784128893,-0.8062506775660803,-0.3788987387619584,-0.6327604040870681,-0.4984785400069331,-0.850174302288515,-0.7611822185193783,2
-0.4653055713377679,-0.6322318161235708,0.4617696998557871,-0.3526663925192426,-0.3240713441030615,-0.5426597040336053,-0.4693177022577034,-0.2709997716455614,-0.4970109424237384,2
-0.7119697472221342,-1.069383337538511,-0.9986168314475096,-0.630131845423995,-0.3845355358337882,-0.8738791261070368,-0.8186522013303889,-0.5341586908280848,-0.7615904279242086,2
-0.5926862937380089,-1.0949477504835916,-0.839427779587868,-0.5368046523450919,-0.3787529313201848,-0.8491667574685324,-0.686201076998393,-0.438284168369966,-0.662150836999028,2
-0.7306268296299573,0.0656767642026539,0.8632029675326962,-0.7483835157045756,-0.383846913456542,-0.7995411352601192,-0.4863394481653138,-0.7441905165538945,-0.7448833771714879,2
-0.4035053415654206,-0.6092238459377314,-0.977853042936598,-0.5872031922679606,-0.3342343712548156,-0.381722067668354,-0.5119997792170715,-0.5281291826397991,-0.4065579546272178,2
-0.7093044497353024,-0.2053060510982639,-0.8255852473046075,-0.8005528479122311,-0.369954210035708,-0.4587272585120649,-0.6156047522924181,-0.7638778810797698,-0.6978823155698786,2
-0.8152289725848747,0.104023376296609,-0.7563726156302424,-0.8058216207109754,-0.3862620575241571,-0.7896117021308189,-0.6924201035556663,-0.7454642571753431,-0.8371013489998095,2
-0.8838814351227898,0.7917061855858688,-0.2372778830294939,-0.8748397384085371,-0.3888442789037973,-0.7555432340527505,-0.659083163451943,-0.865136382313691,-0.8807767303425519,2
-0.7834465434156823,0.919528279605936,0.2748955933436036,-0.7160929786545392,-0.3510561273678496,-0.3452307150559972,-0.5092789271296279,-0.6878809323952249,-0.7514951839010682,2
-0.5515245359880284,-0.225757593172194,-1.13704209479624,-0.3930787803749357,-0.3259184326717096,-0.5244058007455622,-0.5436457868404792,-0.2992229405405101,-0.5855330076864976,2
-0.6982734217760533,-0.6015545176600077,-0.8117427249353261,-0.6937941553033112,-0.3816633794603539,-0.8070773900441377,-0.7103720447851706,-0.6133082215384037,-0.7400661498922554,2
-0.3192989986189196,-0.8265213779419148,-1.1162783062853283,-0.4727798231884744,-0.3323443043129219,-0.5022264005679343,-0.5677907928155779,-0.3886368734583605,-0.3387885634227187,2
-0.6320108226171781,0.7993755138635927,0.5032972768776103,-0.4847762796292929,-0.2484321847547236,0.1871920528208934,-0.3218009302957915,-0.4513134860436698,-0.5552461891178017,2
-0.6786623295823022,0.3954577336714568,0.2264467501801499,-0.6535605615164664,-0.3308233918640142,-0.221783761581326,-0.4265199987086708,-0.6333505035852116,-0.6361235170967418,2
-0.6702268402787623,1.6430012582299096,3.202589912177848,-0.1721146890434176,-0.1097761772806402,0.4357024651236432,-0.3581581783176386,-0.0875227521675123,-0.5421864172736247,2
-0.6093557939791072,0.3059822810400086,-0.2995692485622286,-0.6021916272216389,-0.3066374079806352,-0.0701832273529251,-0.3972218602898195,-0.5759907803084621,-0.5680402675787496,2
-0.4180988170732889,0.1065798190558503,-0.479522088932782,-0.2124526922153146,-0.2529270794909858,-0.2486983475946015,-0.3436290468358666,-0.1341856252633586,-0.4202802509744819,4
-0.7479512632943645,0.0580074359249302,-0.3480180917256821,-0.8292410753689745,-0.3860027955501559,-0.7537815453353008,-0.554912378882605,-0.8520488173976685,-0.7349833511663263,4
-0.8425693240768958,0.6689969917316161,1.1192896958052658,-0.8233262806804879,-0.3915541496112648,-0.8912511452091751,-0.5447296798176932,-0.8469444880608314,-0.8296274253089867,4
-0.6413393638210897,-0.8316342634603973,-0.7425300932609611,-0.8846833114413587,-0.3911136468613216,-0.8144776470917822,-0.6614329175094715,-0.8921474375643922,-0.6439082314623356,4
-0.7119697472221342,-0.4839581946769056,-0.2165140945185823,-0.8474550684646341,-0.3868816020255626,-0.7474844957093921,-0.6081820363942498,-0.8464690965552991,-0.6985873260001746,4
-0.7826001306231788,0.1832730725384241,-0.4033882010307658,-0.8273225955530795,-0.3745043491475028,-0.483178988251255,-0.5976744143682475,-0.8142691782304583,-0.7622407225618112,4
-0.7826001306231788,0.1832730725384241,-0.4033882010307658,-0.8273225955530795,-0.3745043491475028,-0.483178988251255,-0.5976744143682475,-0.8142691782304583,-0.7622407225618112,4
-0.7567290776767235,-0.0340244594657592,-0.4587583004218704,-0.72127193517036,-0.3814910686054956,-0.7847771140223312,-0.6495791696809093,-0.6550073807243808,-0.7838507039356953,4
-0.8079204567480816,0.4312479176535025,-0.1542227190718682,-0.7913563349509221,-0.3710025140415123,-0.5033165851544853,-0.6109150682632619,-0.7529139898320304,-0.7920046264511075,4
